"Codigo","Nombre","Modelo","Descripcion","Pcosto","Pventa","PMayor","Pordes","Porpro","Grupo","Familia","Marca","Feuling","Feulve","Observaciones","Status","Exiact","Id","Propietario","Minimo","Idereg","Costor","Invini","Proveedor","Ultmov","Bodega","Nombod","Ventas","Compras","Apos","Aneg"
MC101,MECEDORA CONQUISTADOR,"","",190.0,340.0,0.0,1.0,0.0,MECEDORA,MUEBLES PARA SALONES ,"",2012-02-29 00:00:00.000,,"",A,1.0,1872,ANGELA LARREA,0.0,1,190.0,0.0,MUEBLES CONQUISTADOR,2012-02-29 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
MD100,MODULAR COMPUTADORA GRANDE,"","",89.29,240.0,0.0,3.0,0.0,MODULAR COMPUTADORA,MUEBLES DE OFICINA  ,SIN MARCA,,2012-10-23 00:00:00.000,"",A,2.0,167,ROSA MERA,0.0,1,267.86,2.0,ANITA DELGADO,2012-10-23 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
MD101,ESCRITORIO PEQUE�OS BRILLOSO,"","",0.0,200.0,0.0,1.0,0.0,MODULAR COMPUTADORA,MUEBLES DE OFICINA  ,SIN MARCA,,2011-09-22 00:00:00.000,"",A,1.0,169,ROSA MERA,0.0,1,,2.0,ANITA DELGADO,2011-09-22 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
MD102,MODULAR DE COMPUTADORA SAFIRA CAOBA,"","",52.05,120.0,0.0,1.0,0.0,MODULAR COMPUTADORA,MUEBLES DE OFICINA  ,"",2011-08-30 00:00:00.000,,"",A,1.0,1005,ANGELA LARREA,0.0,1,52.05,0.0,CUSCAR,2011-08-30 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
MN100,MUEBLE DE NI�O,"","",35.0,65.0,0.0,1.0,0.0,MUEBLES DE NI�O,HABITACIONES NI�OS ,"",,2012-12-20 00:00:00.000,"",A,3.0,922,ANGELA LARREA,0.0,1,35.0,4.0,LUIS REYES,2012-12-20 00:00:00.000,1,D ROSIE,3.0,0.0,0.0,0.0
MQ100,MESAS ESQUINERAS EN X ,"","",76.0,140.0,0.0,0.0,0.0,MESAS ESQUINERAS,MUEBLES PARA SALONES ,BIENSTAR,,,"",A,0.0,586,ANGELA LARREA,0.0,1,,1.0,BINESTAR,2011-08-15 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
MS100,MESAS DE CENTRO DOBLE NIVEL ECONOMICA,"","",75.0,150.0,0.0,5.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2012-01-19 00:00:00.000,2012-01-15 00:00:00.000,"",A,6.0,519,ROSA MERA,0.0,1,75.0,0.0,MUEBLES QUITO,2012-01-19 00:00:00.000,1,D ROSIE,8.0,14.0,0.0,0.0
MS101,MESAS DE CENTRO ECONOMICA EN BALDOZA,"","",65.0,150.0,0.0,,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2012-06-24 00:00:00.000,2012-12-23 00:00:00.000,"",A,10.0,572,ANGELA LARREA,0.0,1,65.0,4.0,MUEBLES QUITO,2012-12-23 00:00:00.000,1,D ROSIE,22.0,33.0,0.0,
MS102,MESAS DE CENTRO EN L CONQUISTADOR,"","",110.0,250.0,0.0,0.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2011-12-13 00:00:00.000,2012-01-20 00:00:00.000,"",A,0.0,607,ANGELA LARREA,0.0,1,110.0,0.0,MUEBLES CONQUISTADOR,2012-01-20 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,0.0
MS103,MESAS DE CENTO GENOVEVA VIDRIO VICELADO,"","",120.0,280.0,0.0,,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2012-11-18 00:00:00.000,2012-12-20 00:00:00.000,"",A,12.0,876,ANGELA LARREA,0.0,1,120.0,5.0,EFRAIN GUAMAN,2012-12-20 00:00:00.000,1,D ROSIE,15.0,27.0,0.0,
MS104,MESA DE CENTRO GALAXI,"","",120.0,240.0,0.0,1.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2011-09-09 00:00:00.000,2011-10-14 00:00:00.000,"",A,1.0,896,ANGELA LARREA,0.0,1,120.0,0.0,MANUEL BARRETO,2011-10-14 00:00:00.000,1,D ROSIE,2.0,3.0,0.0,0.0
MS105,MESA DE CENTRO CORAZON  CON VIDRIO,"","",120.0,200.0,0.0,1.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",,2011-12-06 00:00:00.000,"",A,1.0,1110,ANGELA LARREA,0.0,1,,4.0,LIA,2011-12-06 00:00:00.000,1,D ROSIE,3.0,0.0,0.0,0.0
MS106,MESA DE CENTRO YESENIA,"","",120.0,280.0,0.0,0.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2011-12-21 00:00:00.000,2011-12-21 00:00:00.000,"",A,0.0,1113,ANGELA LARREA,0.0,1,120.0,1.0,MANUEL BARRETO,2011-12-21 00:00:00.000,1,D ROSIE,3.0,2.0,1.0,0.0
MS107,MESA DE CENTRO DE VIDRIO GUAYAQUIL,"","",45.0,90.0,0.0,0.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2012-12-20 00:00:00.000,2012-12-20 00:00:00.000,"",A,2.0,1177,ROSA MERA,0.0,1,45.0,0.0,JORGE MAYORGA,2012-12-20 00:00:00.000,1,D ROSIE,3.0,3.0,3.0,0.0
MS108,MESAS DE CENTRO ECONOMICA TOKI CUERO,"","",75.0,130.0,0.0,1.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2011-12-24 00:00:00.000,2012-03-03 00:00:00.000,"",A,1.0,1358,ANGELA LARREA,0.0,1,75.0,0.0,FUSION,2012-03-03 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
MS109,MESAS DE CENTRO OVELINE LAURA,"","",100.0,220.0,0.0,5.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",,2012-12-23 00:00:00.000,"",A,10.0,1897,ANGELA LARREA,0.0,1,100.0,0.0,LAURA AUCAPI�A,2012-12-23 00:00:00.000,1,D ROSIE,1.0,10.0,0.0,0.0
MS110,MESA DE CENTRO MORELIA,"","",134.66,280.0,0.0,0.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2012-12-19 00:00:00.000,2012-12-05 00:00:00.000,"",A,6.0,2130,ANGELA LARREA,0.0,1,140.0,0.0,FADEMS,2012-12-19 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MS111,MESA DE CENTRO CHARLESTON LAURA,"","",150.0,280.0,0.0,0.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2012-07-30 00:00:00.000,,"",A,1.0,2199,ANGELA LARREA,0.0,1,150.0,0.0,LAURA AUCAPI�A,2012-07-30 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MS113,MESA DE CENTRO NAULA ,"","",100.0,180.0,0.0,0.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2012-12-18 00:00:00.000,2012-12-23 00:00:00.000,"",A,6.0,2480,ANGELA LARREA,0.0,1,100.0,0.0,DIEGO NAULA,2012-12-23 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MS114,MESA DE CENTRO PANDO,"","",100.0,200.0,0.0,0.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2012-12-03 00:00:00.000,2012-12-18 00:00:00.000,"",A,2.0,2555,ANGELA LARREA,0.0,1,100.0,0.0,PAUL PANDO,2012-12-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MTV100,MODULARES DE TV GRANDE 4 PARLANTES,"","",260.0,480.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,SIN MARCA,2012-01-23 00:00:00.000,2012-01-23 00:00:00.000,"",A,0.0,172,ROSA MERA,0.0,1,,2.0,ANITA DELGADO,2012-01-23 00:00:00.000,1,D ROSIE,3.0,1.0,1.0,0.0
MTV101,MESA DE TV PLASMA GRANDE,"",NEGRA Y CAGE(1),90.71,280.0,0.0,3.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,SIN MARCA,2012-10-08 00:00:00.000,2012-12-15 00:00:00.000,"",A,4.0,174,ANGELA LARREA,0.0,1,98.21,6.0,ANITA DELGADO,2012-12-15 00:00:00.000,1,D ROSIE,11.0,9.0,0.0,0.0
MTV102,MESA DE TV PLASMA PEQUE�A,"",NEGRA,62.5,180.0,0.0,5.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,SIN MARCA,2012-08-24 00:00:00.000,2012-11-23 00:00:00.000,"",A,4.0,176,ANGELA LARREA,0.0,1,62.5,3.0,ANITA DELGADO,2012-11-23 00:00:00.000,1,D ROSIE,4.0,5.0,0.0,0.0
MTV103,CINE EN CASA FUTURA,"","",620.16,880.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,VITEFAMA,,2011-08-27 00:00:00.000,"",A,0.0,228,ANGELA LARREA,0.0,1,,1.0,VITEFAMA,2011-08-27 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
MTV104,CINE EN CASA JUAN ,JUAN ,"",350.58,680.0,0.0,2.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-02-07 00:00:00.000,2012-08-21 00:00:00.000,"",A,0.0,310,ANGELA LARREA,0.0,1,360.0,2.0,MUEBLES CONQUISTADOR,2012-08-21 00:00:00.000,1,D ROSIE,5.0,4.0,0.0,0.0
MTV105,CINE EN CASA PLASMA A38 WENGUE,"","",656.0,980.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,BIENSTAR,2012-09-21 00:00:00.000,2012-09-04 00:00:00.000,"",A,1.0,322,ANGELA LARREA,0.0,1,656.0,1.0,BINESTAR,2012-09-21 00:00:00.000,1,D ROSIE,4.0,4.0,1.0,0.0
MTV107,MESA TV AUX A 20 BLANCO CON NEGRO,"","",167.0,380.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,BIENSTAR,2011-12-13 00:00:00.000,2012-06-02 00:00:00.000,"",A,0.0,421,ANGELA LARREA,0.0,1,167.0,1.0,BINESTAR,2012-06-02 00:00:00.000,1,D ROSIE,2.0,1.0,0.0,0.0
MTV108,CINE EN CASA MODERNO WENGUE ,"","",430.0,785.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-08-21 00:00:00.000,2012-09-05 00:00:00.000,"",A,0.0,441,ANGELA LARREA,0.0,1,430.0,0.0,MUEBLES LUXOR,2012-09-05 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
MTV109,CINE EN CASA MODERNO CAFE ,"","",430.0,880.0,0.0,0.0,0.0,MESAS DE CENTRO,MUEBLES PARA SALONES ,"",2011-10-29 00:00:00.000,2012-03-03 00:00:00.000,"",A,0.0,443,ANGELA LARREA,0.0,1,430.0,0.0,MUEBLES LUXOR,2012-03-03 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
MTV111,CINE EN CASA CRISTIAN,"","",400.0,780.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",,,"",I,0.0,458,ANGELA LARREA,0.0,1,,2.0,MANUEL BARRETO PAPA,2012-05-23 00:00:00.000,1,D ROSIE,2.0,0.0,0.0,0.0
MTV114,MODULAR TV CON LUCES LATERALES Y VIDRIO,"","",0.0,340.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",,2011-09-17 00:00:00.000,"",A,0.0,724,ROSA MERA,0.0,1,,1.0,ANITA DELGADO,2011-09-17 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
MTV115,CINE EN CASA MODERNO CON LUCES #2 CAFE,"","",460.0,880.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-08-21 00:00:00.000,2011-10-12 00:00:00.000,"",A,0.0,739,ANGELA LARREA,0.0,1,460.0,0.0,MUEBLES LUXOR,2012-08-21 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
MTV116,MESA DE TV Y DVD CAFE CON PUERTAS ,"","",235.0,380.0,0.0,3.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-08-21 00:00:00.000,,"",A,1.0,815,ANGELA LARREA,0.0,1,,3.0,LIA,2012-08-21 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MTV117,CINE EN CASA PLASMA A38 CAFE,"","",500.5,980.0,0.0,,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,BIENSTAR,2012-05-02 00:00:00.000,2012-09-10 00:00:00.000,"",A,0.0,833,ANGELA LARREA,0.0,1,500.5,1.0,BINESTAR,2012-09-10 00:00:00.000,1,D ROSIE,4.0,4.0,0.0,
MTV118,CINE EN CASA GIRATORIO  A 99 WENGUE,"","",440.82,880.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,BIENSTAR,,,"",A,1.0,836,ANGELA LARREA,0.0,1,,1.0,BINESTAR,,1,D ROSIE,0.0,0.0,0.0,0.0
MTV119,MODULAR MUNIQUE CAOBA,"","",255.14,480.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2011-11-29 00:00:00.000,2012-06-27 00:00:00.000,"",A,0.0,997,ANGELA LARREA,0.0,1,255.14,0.0,CUSCAR,2012-06-27 00:00:00.000,1,D ROSIE,2.0,3.0,0.0,0.0
MTV120,MODULAR TEXAS TABACO,"","",154.63,280.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2011-11-29 00:00:00.000,2012-12-20 00:00:00.000,"",A,0.0,999,ANGELA LARREA,0.0,1,154.63,0.0,CUSCAR,2012-12-20 00:00:00.000,1,D ROSIE,1.0,2.0,0.0,0.0
MTV121,MODULAR RACK TAURUS CAOBA,"","",92.31,180.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",,,"",I,0.0,1001,ANGELA LARREA,0.0,1,92.31,0.0,CUSCAR,2012-01-24 00:00:00.000,1,D ROSIE,2.0,2.0,1.0,0.0
MTV122,MODULAR RACK PRIMAVERA ,"","",109.04,240.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",,,"",I,0.0,1003,ANGELA LARREA,0.0,1,111.14,0.0,CUSCAR,2012-05-15 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,
MTV123,CINE EN CASA SIENA,"","",580.0,980.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-12-08 00:00:00.000,2012-12-23 00:00:00.000,"",A,1.0,1167,ANGELA LARREA,0.0,1,580.0,1.0,EFRAIN GUAMAN,2012-12-23 00:00:00.000,1,D ROSIE,6.0,5.0,0.0,0.0
MTV124,MESA TV AUX A 20 BLANCO CON FUCSIA,"","",167.0,380.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2011-10-29 00:00:00.000,2011-11-04 00:00:00.000,"",A,0.0,1241,ANGELA LARREA,0.0,1,167.0,0.0,BINESTAR,2011-11-04 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
MTV125,CINE EN CASA HOME CINEMA A21,"","",606.32,980.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",,,"",I,0.0,1243,ANGELA LARREA,0.0,1,606.32,0.0,BINESTAR,2012-08-09 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
MTV126,MODULAR RACK PEROLA IMBUIA,"","",140.14,280.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2011-11-29 00:00:00.000,2012-10-22 00:00:00.000,"",A,0.0,1295,ANGELA LARREA,0.0,1,140.14,0.0,CUSCAR,2012-10-22 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
MTV127,MODULAR RACK RIVIERA IMBUIA ,"","",111.14,240.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",,,"",I,0.0,1297,ANGELA LARREA,0.0,1,,0.0,CUSCAR,,1,D ROSIE,0.0,0.0,0.0,0.0
MTV128,SAPATERIA  GUARUJA ,"","",104.38,230.0,0.0,3.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2011-12-17 00:00:00.000,2012-01-13 00:00:00.000,"",A,3.0,1299,ANGELA LARREA,0.0,1,104.38,0.0,CUSCAR,2012-01-13 00:00:00.000,1,D ROSIE,1.0,4.0,0.0,0.0
MTV129,MODULAR CON LUZ Y BAR BAJO ,"","",165.18,380.0,0.0,1.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-01-14 00:00:00.000,2012-06-16 00:00:00.000,"",A,0.0,1341,ROSA MERA,0.0,1,165.18,0.0,ANITA DELGADO,2012-06-16 00:00:00.000,1,D ROSIE,2.0,3.0,0.0,0.0
MTV131,MESA DE TV ECONOMICA,"","",66.96,150.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-05-14 00:00:00.000,2012-10-31 00:00:00.000,"",A,0.0,1382,ROSA MERA,0.0,1,66.96,0.0,ANITA DELGADO,2012-10-31 00:00:00.000,1,D ROSIE,2.0,4.0,0.0,0.0
MTV132,MODULAR DALLAS BLANCO CON NEGRO ,"","",358.56,780.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",,,"",I,0.0,1843,ANGELA LARREA,0.0,1,358.56,0.0,CUSCAR,2012-02-04 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
MTV133,MODULAR DE TV 4  PARLANTES CON PALO TORNEADO,"","",133.93,260.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-12-11 00:00:00.000,2012-08-20 00:00:00.000,"",A,1.0,2008,ROSA MERA,0.0,1,133.93,0.0,ANITA DELGADO,2012-12-11 00:00:00.000,1,D ROSIE,0.0,2.0,0.0,0.0
MTV134,CINE EN CASA COLINEAL,"","",661.0,980.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-06-01 00:00:00.000,,"",A,1.0,2039,ANGELA LARREA,0.0,1,661.0,0.0,MUEBLES LUXOR,2012-06-01 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
MTV135,CINE EN CASA CONQUISTADOR 2,"","",370.0,780.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-12-21 00:00:00.000,2012-12-13 00:00:00.000,"",A,5.0,2042,ANGELA LARREA,0.0,1,370.0,0.0,MUEBLES CONQUISTADOR,2012-12-21 00:00:00.000,1,D ROSIE,0.0,2.0,0.0,0.0
MTV136,CINE EN CASA ECONOMICO BLANCO Y NEGRO ,"","",169.64,480.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-09-21 00:00:00.000,2012-11-17 00:00:00.000,"",A,1.0,2120,ANGELA LARREA,0.0,1,169.64,0.0,ANITA DELGADO,2012-11-17 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MTV137,CINE EN CASA  FADEMTS,"","",350.0,680.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",,,"",I,0.0,2135,ANGELA LARREA,0.0,1,350.0,0.0,FADEMS,2012-07-19 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MTV138,CINE EN CASA ATLANTA,"","",520.0,980.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-08-21 00:00:00.000,2012-07-05 00:00:00.000,"",A,1.0,2155,ANGELA LARREA,0.0,1,520.0,0.0,MUEBLES NOBOA,2012-08-21 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MTV139,MODULAR DE TV 4 PARLANTES ALTO CON PALO TORNEADO,"","",169.64,340.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-12-11 00:00:00.000,,"",A,1.0,2627,ROSA MERA,0.0,1,169.64,0.0,ANITA DELGADO,2012-12-11 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
MTV140,CINE EN CASA ECONOMICO ANITA ,"","",169.64,480.0,0.0,0.0,0.0,MODULARES DE TV,MUEBLES PARA SALONES ,"",2012-12-14 00:00:00.000,2012-12-18 00:00:00.000,"",A,0.0,2633,ROSA MERA,0.0,1,169.64,0.0,ANITA DELGADO,2012-12-18 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
PC100,CANAPE DE MUEBLE MELO o PATRICK,"","",150.0,280.0,0.0,1.0,0.0,PIE DE CAMA,CAMAS - COLCHONES ,"",2012-10-11 00:00:00.000,2012-10-11 00:00:00.000,"",A,0.0,611,ANGELA LARREA,0.0,1,150.0,0.0,JOSE GUACHICHULCA,2012-10-11 00:00:00.000,1,D ROSIE,2.0,2.0,0.0,0.0
PC101,PIE DE CAMA,"","",100.0,280.0,0.0,4.0,0.0,PIE DE CAMA,CAMAS - COLCHONES ,"",2011-10-22 00:00:00.000,2012-08-09 00:00:00.000,"",A,2.0,707,ANGELA LARREA,0.0,1,100.0,3.0,MAESTRO IBARRA,2012-08-09 00:00:00.000,1,D ROSIE,2.0,3.0,0.0,0.0
PC102,BANCO PIE DE CAMA MEDITERRANEA,"","",130.0,280.0,0.0,0.0,0.0,PIE DE CAMA,CAMAS - COLCHONES ,"",2012-07-10 00:00:00.000,,"",A,1.0,2167,ANGELA LARREA,0.0,1,130.0,0.0,EFRAIN GUAMAN,2012-07-10 00:00:00.000,1,D ROSIE,0.0,0.0,0.0,0.0
RC100,RECIBIDOR ROMA ,"","",320.0,680.0,0.0,0.0,0.0,RECIBIDOR,RECIBIDORES ,"",2012-10-05 00:00:00.000,2012-12-23 00:00:00.000,"",A,2.0,1059,ANGELA LARREA,0.0,1,320.0,0.0,AMOBLAR,2012-12-23 00:00:00.000,1,D ROSIE,2.0,4.0,0.0,0.0
RC101,RECIBIDOR ROMA PEQUE�O,"","",250.0,480.0,0.0,0.0,0.0,RECIBIDOR,RECIBIDORES ,"",2012-09-06 00:00:00.000,2012-11-27 00:00:00.000,"",A,0.0,1961,ANGELA LARREA,0.0,1,250.0,0.0,AMOBLAR,2012-11-27 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
RP100,ROPERO ATAUD,"","",375.0,600.0,0.0,2.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,SIN MARCA,2012-11-10 00:00:00.000,2012-12-23 00:00:00.000,"",A,0.0,158,ROSA MERA,0.0,1,375.0,2.0,ANITA DELGADO,2012-12-23 00:00:00.000,1,D ROSIE,17.0,16.0,0.0,0.0
RP101,ROPERO DE 3 CUERPOS CON TV,"","",0.0,480.0,0.0,1.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,SIN MARCA,2012-02-11 00:00:00.000,2012-04-21 00:00:00.000,"",A,0.0,160,ROSA MERA,0.0,1,,3.0,ANITA DELGADO,2012-04-21 00:00:00.000,1,D ROSIE,4.0,1.0,1.0,0.0
RP102,ROPERO CON PUERTAS EN 3 CUERPOS,"","",266.07,480.0,0.0,2.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,SIN MARCA,2012-01-14 00:00:00.000,2012-06-12 00:00:00.000,"",A,0.0,162,ROSA MERA,0.0,1,266.07,2.0,ANITA DELGADO,2012-06-12 00:00:00.000,1,D ROSIE,3.0,2.0,0.0,0.0
RP103,ROPERO LINEAL NEGRO ,"","",250.0,480.0,0.0,0.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,SIN MARCA,2012-12-14 00:00:00.000,2012-12-23 00:00:00.000,"",A,0.0,164,ROSA MERA,0.0,1,250.0,0.0,ANITA DELGADO,2012-12-23 00:00:00.000,1,D ROSIE,15.0,15.0,0.0,0.0
RP104,ROPERO A 20 BLANCO CON NEGRO,"","",402.0,650.0,0.0,2.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,BIENSTAR,2012-05-22 00:00:00.000,2012-06-02 00:00:00.000,"",A,2.0,317,ANGELA LARREA,0.0,1,402.0,1.0,BINESTAR,2012-06-02 00:00:00.000,1,D ROSIE,4.0,5.0,0.0,0.0
RP105,ROPERO LINEAL CAFE,"","",232.14,480.0,0.0,1.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,"",2012-12-14 00:00:00.000,2012-12-23 00:00:00.000,"",A,0.0,580,ROSA MERA,0.0,1,232.14,3.0,ANITA DELGADO,2012-12-23 00:00:00.000,1,D ROSIE,5.0,2.0,0.0,0.0
RP106,ROPERO  A11  BLANCO CON ROSADO,"","",457.0,650.0,0.0,1.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,BIENSTAR,2012-03-30 00:00:00.000,,"",A,0.0,592,ANGELA LARREA,0.0,1,,1.0,BINESTAR,2012-03-30 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
RP107,ROPERO 2 CUERPOS CON 2 PUERTAS GRANDES,"","",165.18,380.0,0.0,,0.0,ROPEROS ,HABITACIONES ADULTOS  ,"",2012-08-31 00:00:00.000,2012-08-31 00:00:00.000,"",A,1.0,848,ROSA MERA,0.0,1,165.18,1.0,ANITA DELGADO,2012-08-31 00:00:00.000,1,D ROSIE,8.0,7.0,1.0,
RP108,ROPERO 2 CUERPOS CON UNA PUERTA PEQUE�A,"","",0.0,300.0,0.0,0.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,"",2012-08-04 00:00:00.000,2012-08-07 00:00:00.000,"",A,0.0,850,ROSA MERA,0.0,1,,1.0,ANITA DELGADO,2012-08-07 00:00:00.000,1,D ROSIE,1.0,0.0,0.0,0.0
RP109,ROPERO DE NI�A DE 2 PUERTAS,"","",0.0,0.0,0.0,1.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,"",,,"",A,1.0,852,ROSA MERA,0.0,1,,1.0,ANITA DELGADO,,1,D ROSIE,0.0,0.0,0.0,0.0
RP110,ROPERO PARTE DOBLE LINEAL NEGRO,"","",160.7,340.0,0.0,0.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,"",2011-09-23 00:00:00.000,2011-09-24 00:00:00.000,"",A,0.0,1122,ANGELA LARREA,0.0,1,160.7,0.0,ANITA DELGADO,2011-09-24 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
RP111,ROPERO LINEAL PARTE PEQUE�A  CAFE,"","",90.0,160.0,0.0,0.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,"",2011-10-05 00:00:00.000,2011-10-07 00:00:00.000,"",A,0.0,1171,ANGELA LARREA,0.0,1,90.0,0.0,ANITA DELGADO,2011-10-07 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
RP112,ROPERO NEGRO CON ESPEJO PEQUE�O,"","",191.96,380.0,0.0,1.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,"",2012-12-11 00:00:00.000,2012-10-31 00:00:00.000,"",A,1.0,1861,ROSA MERA,0.0,1,191.96,0.0,ANITA DELGADO,2012-12-11 00:00:00.000,1,D ROSIE,0.0,1.0,0.0,0.0
RP113,ROPERO CAFE CON ESPEJO PEQUE�O LINEAL,"","",191.96,380.0,0.0,1.0,0.0,ROPEROS ,HABITACIONES ADULTOS  ,"",2012-12-11 00:00:00.000,2012-11-18 00:00:00.000,"",A,2.0,1863,ROSA MERA,0.0,1,191.96,0.0,ANITA DELGADO,2012-12-11 00:00:00.000,1,D ROSIE,1.0,1.0,0.0,0.0
